chr	start	end	rDHS_accession	cCRE_accession	group
chr19	42345635	42345803	EH38D3063729	EH38E1955570	CTCF-only,CTCF-bound
chr19	42349484	42349675	EH38D3063732	EH38E1955573	pELS
chr19	42358490	42358779	EH38D3063737	EH38E1955576	dELS
chr19	42392252	42392431	EH38D3063762	EH38E1955595	dELS
chr19	42393813	42394161	EH38D3063765	EH38E1955597	dELS
chr19	42407291	42407469	EH38D3063782	EH38E1955608	dELS,CTCF-bound
chr19	42447886	42448084	EH38D3063818	EH38E1955641	dELS
chr19	42448974	42449127	EH38D3063819	EH38E1955642	dELS,CTCF-bound
chr19	42464014	42464191	EH38D3063837	EH38E1955656	dELS,CTCF-bound
chr19	42500263	42500557	EH38D3063882	EH38E1955694	dELS
chr19	42501797	42502135	EH38D3063883	EH38E1955695	DNase-H3K4me3
chr19	42511475	42511642	EH38D3063889	EH38E1955699	dELS
chr19	42514530	42514785	EH38D3063893	EH38E1955703	dELS
chr19	42558771	42559107	EH38D3063934	EH38E1955720	dELS
chr19	42559750	42560013	EH38D3063937	EH38E1955722	pELS
chr19	42565796	42566090	EH38D3063942	EH38E1955726	dELS
chr19	42571156	42571495	EH38D3063946	EH38E1955729	dELS
chr19	42571841	42572046	EH38D3063947	EH38E1955730	dELS
chr19	42579780	42580124	EH38D3063952	EH38E1955734	dELS,CTCF-bound
chr19	42583928	42584278	EH38D3063954	EH38E1955735	dELS,CTCF-bound
chr19	42593950	42594130	EH38D3063958	EH38E1955737	pELS
chr19	42613683	42614021	EH38D3063968	EH38E1955743	dELS
chr19	42620347	42620500	EH38D3063975	EH38E1955744	CTCF-only,CTCF-bound
chr19	42628002	42628204	EH38D3063979	EH38E1955747	dELS,CTCF-bound
chr19	42644356	42644702	EH38D3063987	EH38E1955754	DNase-H3K4me3,CTCF-bound
chr19	42700162	42700338	EH38D3064016	EH38E1955769	dELS
chr19	42732388	42732574	EH38D3064028	EH38E1955775	CTCF-only,CTCF-bound
chr19	42768241	42768436	EH38D3064054	EH38E1955795	CTCF-only,CTCF-bound
chr19	42787569	42787744	EH38D3064061	EH38E1955799	CTCF-only,CTCF-bound
chr19	42800248	42800450	EH38D3064073	EH38E1955804	dELS
chr19	42823205	42823458	EH38D3064083	EH38E1955809	pELS
chr19	42829782	42830130	EH38D3064085	EH38E1955810	dELS
chr19	42834783	42835130	EH38D3064093	EH38E1955818	dELS
chr19	42844405	42844558	EH38D3064098	EH38E1955821	dELS
chr19	42845722	42845908	EH38D3064100	EH38E1955822	dELS
chr19	42879993	42880195	EH38D3064143	EH38E1955848	pELS
chr19	42880432	42880650	EH38D3064144	EH38E1955849	pELS
chr19	42880656	42880984	EH38D3064145	EH38E1955850	pELS
chr19	42882019	42882369	EH38D3064147	EH38E1955852	dELS
chr19	42883177	42883400	EH38D3064149	EH38E1955854	dELS
chr19	42920401	42920731	EH38D3064175	EH38E1955875	pELS
chr19	42930727	42930877	EH38D3064182	EH38E1955879	CTCF-only,CTCF-bound
chr19	42964323	42964568	EH38D3064205	EH38E1955891	dELS
chr19	42967489	42967835	EH38D3064209	EH38E1955894	dELS
chr19	43014373	43014535	EH38D3064241	EH38E1955910	DNase-H3K4me3
chr19	43018759	43019057	EH38D3064243	EH38E1955911	dELS
chr19	43044164	43044349	EH38D3064268	EH38E1955925	CTCF-only,CTCF-bound
chr19	43049818	43050149	EH38D3064270	EH38E1955926	CTCF-only,CTCF-bound
chr19	43066913	43067082	EH38D3064280	EH38E1955935	CTCF-only,CTCF-bound
chr19	43074914	43075141	EH38D3064284	EH38E1955937	dELS
chr19	43085128	43085428	EH38D3064295	EH38E1955947	dELS
chr19	43123788	43123962	EH38D3064323	EH38E1955960	dELS
chr19	43130553	43130791	EH38D3064330	EH38E1955967	dELS
chr19	43135305	43135559	EH38D3064333	EH38E1955970	CTCF-only,CTCF-bound
chr19	43199206	43199393	EH38D3064376	EH38E1956000	dELS,CTCF-bound
chr19	43208014	43208351	EH38D3064391	EH38E1956012	dELS
chr19	43251131	43251370	EH38D3064418	EH38E1956025	dELS
chr19	43257566	43257769	EH38D3064423	EH38E1956027	CTCF-only,CTCF-bound
chr19	43258477	43258684	EH38D3064425	EH38E1956028	dELS
chr19	43313624	43313934	EH38D3064479	EH38E1956052	CTCF-only,CTCF-bound
chr19	43338595	43338924	EH38D3064511	EH38E1956079	dELS
chr19	43339384	43339537	EH38D3064512	EH38E1956080	CTCF-only,CTCF-bound
chr19	43346603	43346767	EH38D3064517	EH38E1956084	dELS
chr19	43350016	43350304	EH38D3064519	EH38E1956085	dELS
chr19	43391507	43391856	EH38D3064543	EH38E1956097	dELS
chr19	43391938	43392139	EH38D3064544	EH38E1956098	dELS,CTCF-bound
chr19	43408084	43408309	EH38D3064556	EH38E1956102	DNase-H3K4me3
chr19	43417419	43417640	EH38D3064562	EH38E1956103	dELS
chr19	43442214	43442462	EH38D3064588	EH38E1956123	dELS
chr19	43444672	43444832	EH38D3064590	EH38E1956125	dELS
chr19	43458609	43458785	EH38D3064601	EH38E1956134	dELS
chr19	43472025	43472334	EH38D3064621	EH38E1956149	dELS
chr19	43494261	43494463	EH38D3064634	EH38E1956157	dELS,CTCF-bound
chr19	43494798	43495062	EH38D3064635	EH38E1956158	dELS,CTCF-bound
chr19	43496959	43497249	EH38D3064637	EH38E1956160	dELS
chr19	43506648	43506996	EH38D3064652	EH38E1956172	pELS
chr19	43511835	43512043	EH38D3064654	EH38E1956174	dELS,CTCF-bound
chr19	43557847	43558097	EH38D3064700	EH38E1956214	dELS,CTCF-bound
chr19	43600348	43600532	EH38D3064753	EH38E1956258	dELS
chr19	43605473	43605707	EH38D3064756	EH38E1956261	dELS
chr19	43627700	43627961	EH38D3064776	EH38E1956280	dELS,CTCF-bound
chr19	43628698	43628965	EH38D3064777	EH38E1956281	dELS
chr19	43802356	43802552	EH38D3064961	EH38E1956441	pELS
chr19	43806525	43806749	EH38D3064963	EH38E1956443	dELS
chr19	43807712	43808011	EH38D3064965	EH38E1956445	dELS
chr19	43812672	43813012	EH38D3064968	EH38E1956448	dELS,CTCF-bound
chr19	43813017	43813287	EH38D3064969	EH38E1956449	dELS
chr19	43824883	43825054	EH38D3064977	EH38E1956455	CTCF-only,CTCF-bound
chr19	43855606	43855929	EH38D3064987	EH38E1956464	DNase-H3K4me3
chr19	43878665	43878866	EH38D3064992	EH38E1956469	DNase-H3K4me3,CTCF-bound
chr19	43898202	43898541	EH38D3064995	EH38E1956471	dELS
chr19	43928681	43928904	EH38D3065003	EH38E1956479	dELS
chr19	43957595	43957758	EH38D3065019	EH38E1956493	DNase-H3K4me3
chr19	43962547	43962884	EH38D3065021	EH38E1956495	PLS
chr19	44014784	44014979	EH38D3065042	EH38E1956511	DNase-H3K4me3
chr19	44015840	44016005	EH38D3065043	EH38E1956512	DNase-H3K4me3
chr19	44063280	44063616	EH38D3065066	EH38E1956529	dELS
chr19	44083905	44084249	EH38D3065074	EH38E1956534	pELS
chr19	44124837	44125016	EH38D3065090	EH38E1956547	dELS,CTCF-bound
chr19	44133602	44133774	EH38D3065092	EH38E1956549	DNase-H3K4me3
chr19	44133881	44134123	EH38D3065093	EH38E1956550	DNase-H3K4me3
chr19	44144138	44144465	EH38D3065100	EH38E1956557	dELS
chr19	44149875	44150160	EH38D3065101	EH38E1956558	dELS
chr19	44154306	44154522	EH38D3065102	EH38E1956559	dELS
chr19	44193678	44193989	EH38D3065113	EH38E1956566	DNase-H3K4me3
chr19	44280920	44281260	EH38D3065145	EH38E1956591	dELS
chr19	44290980	44291308	EH38D3065150	EH38E1956595	DNase-H3K4me3
chr19	44298261	44298569	EH38D3065151	EH38E1956596	pELS
chr19	44309529	44309872	EH38D3065161	EH38E1956605	DNase-H3K4me3
chr19	44316000	44316170	EH38D3065165	EH38E1956607	DNase-H3K4me3
chr19	44341932	44342088	EH38D3065169	EH38E1956608	DNase-H3K4me3
chr19	44343274	44343624	EH38D3065170	EH38E1956609	dELS
chr19	44346594	44346932	EH38D3065175	EH38E1956614	dELS
chr19	44380793	44380986	EH38D3065183	EH38E1956618	DNase-H3K4me3
chr19	44562557	44562878	EH38D3065257	EH38E1956660	DNase-H3K4me3,CTCF-bound
chr19	44565911	44566258	EH38D3065258	EH38E1956661	dELS
chr19	44618709	44618932	EH38D3065319	EH38E1956715	dELS,CTCF-bound
chr19	44650212	44650446	EH38D3065359	EH38E1956752	dELS,CTCF-bound
chr19	44663343	44663556	EH38D3065371	EH38E1956762	pELS,CTCF-bound
chr19	44666970	44667225	EH38D3065376	EH38E1956766	dELS
chr19	44710680	44710904	EH38D3065413	EH38E1956801	dELS
chr19	44732039	44732326	EH38D3065439	EH38E1956825	dELS
chr19	44842536	44842719	EH38D3065568	EH38E1956940	DNase-H3K4me3,CTCF-bound
chr19	44872154	44872408	EH38D3065609	EH38E1956977	dELS,CTCF-bound
chr19	44968061	44968397	EH38D3065708	EH38E1957061	dELS
chr19	44972815	44973158	EH38D3065710	EH38E1957063	dELS,CTCF-bound
chr19	44978666	44978857	EH38D3065713	EH38E1957065	dELS,CTCF-bound
chr19	45032569	45032725	EH38D3065759	EH38E1957099	dELS,CTCF-bound
chr19	45068510	45068686	EH38D3065795	EH38E1957128	dELS,CTCF-bound
chr19	45233300	45233501	EH38D3065984	EH38E1957279	CTCF-only,CTCF-bound
chr19	45304996	45305323	EH38D3066044	EH38E1957328	dELS
chr19	45314958	45315147	EH38D3066051	EH38E1957335	dELS
chr19	45374218	45374414	EH38D3066103	EH38E1957373	dELS
chr19	45381782	45381973	EH38D3066111	EH38E1957380	dELS,CTCF-bound
chr19	45394404	45394701	EH38D3066118	EH38E1957387	pELS
chr19	45463272	45463574	EH38D3066224	EH38E1957482	dELS
chr19	45480254	45480512	EH38D3066264	EH38E1957522	pELS
chr19	45488319	45488543	EH38D3066275	EH38E1957531	pELS
chr19	45519532	45519723	EH38D3066332	EH38E1957580	dELS
chr19	45556882	45557124	EH38D3066369	EH38E1957604	dELS
chr19	45560475	45560718	EH38D3066371	EH38E1957606	dELS,CTCF-bound
chr19	45560735	45561081	EH38D3066372	EH38E1957607	dELS
chr19	45586097	45586385	EH38D3066401	EH38E1957633	pELS
chr19	45609548	45609878	EH38D3066426	EH38E1957651	dELS
chr19	45636106	45636360	EH38D3066449	EH38E1957668	dELS
chr19	45736539	45736695	EH38D3066552	EH38E1957752	dELS
chr19	45746312	45746656	EH38D3066558	EH38E1957758	dELS
chr19	45746995	45747179	EH38D3066559	EH38E1957759	dELS
chr19	45747547	45747871	EH38D3066560	EH38E1957760	dELS
chr19	45750599	45750935	EH38D3066563	EH38E1957763	dELS,CTCF-bound
chr19	45823568	45823878	EH38D3066676	EH38E1957855	dELS
chr19	45835115	45835450	EH38D3066686	EH38E1957862	dELS
chr19	45842996	45843212	EH38D3066687	EH38E1957863	dELS
chr19	45851608	45851853	EH38D3066693	EH38E1957865	dELS
chr19	45851922	45852098	EH38D3066694	EH38E1957866	dELS
chr19	45853684	45853862	EH38D3066697	EH38E1957869	pELS
chr19	45912997	45913265	EH38D3066774	EH38E1957933	pELS
chr19	45917486	45917688	EH38D3066777	EH38E1957936	dELS
chr19	45918712	45919062	EH38D3066779	EH38E1957938	dELS
chr19	45978216	45978558	EH38D3066838	EH38E1957984	dELS
chr19	45993595	45993794	EH38D3066845	EH38E1957986	CTCF-only,CTCF-bound
chr19	46026690	46026881	EH38D3066881	EH38E1958018	pELS,CTCF-bound
chr19	46036377	46036694	EH38D3066888	EH38E1958024	dELS
chr19	46090944	46091274	EH38D3066923	EH38E1958050	dELS
chr19	46112633	46112846	EH38D3066934	EH38E1958056	pELS
chr19	46112931	46113271	EH38D3066935	EH38E1958057	pELS
chr19	46125517	46125859	EH38D3066949	EH38E1958068	pELS
chr19	46141458	46141780	EH38D3066967	EH38E1958079	dELS,CTCF-bound
chr19	46141896	46142228	EH38D3066968	EH38E1958080	dELS
chr19	46220108	46220411	EH38D3067045	EH38E1958133	CTCF-only,CTCF-bound
chr19	46220690	46221012	EH38D3067046	EH38E1958134	pELS
chr19	46313488	46313686	EH38D3067124	EH38E1958196	dELS
chr19	46317446	46317613	EH38D3067129	EH38E1958201	dELS
chr19	46380574	46380890	EH38D3067198	EH38E1958252	dELS
chr19	46383889	46384066	EH38D3067202	EH38E1958255	pELS
chr19	46390448	46390734	EH38D3067212	EH38E1958260	pELS
chr19	46397428	46397591	EH38D3067226	EH38E1958271	CTCF-only,CTCF-bound
chr19	46449252	46449568	EH38D3067292	EH38E1958323	dELS
chr19	46483257	46483512	EH38D3067332	EH38E1958359	dELS
chr19	46484440	46484753	EH38D3067333	EH38E1958360	dELS
chr19	46484811	46485043	EH38D3067334	EH38E1958361	dELS
chr19	46491994	46492194	EH38D3067345	EH38E1958371	dELS
chr19	46505247	46505427	EH38D3067364	EH38E1958389	dELS,CTCF-bound
chr19	46508287	46508534	EH38D3067366	EH38E1958390	CTCF-only,CTCF-bound
chr19	46524334	46524638	EH38D3067379	EH38E1958401	dELS
chr19	46544686	46545014	EH38D3067398	EH38E1958409	CTCF-only,CTCF-bound
chr19	46578567	46578768	EH38D3067422	EH38E1958424	dELS
chr19	46583844	46584045	EH38D3067425	EH38E1958427	DNase-H3K4me3
chr19	46607633	46607885	EH38D3067451	EH38E1958445	dELS,CTCF-bound
chr19	46609482	46609683	EH38D3067453	EH38E1958447	pELS
chr19	46656702	46657041	EH38D3067518	EH38E1958510	dELS
chr19	46676323	46676593	EH38D3067538	EH38E1958526	dELS
chr19	46751051	46751257	EH38D3067628	EH38E1958604	dELS,CTCF-bound
chr19	46832201	46832491	EH38D3067707	EH38E1958673	dELS
chr19	46832523	46832865	EH38D3067708	EH38E1958674	dELS
chr19	46922508	46922788	EH38D3067826	EH38E1958773	dELS
chr19	46929901	46930208	EH38D3067836	EH38E1958783	dELS
chr19	46997689	46997850	EH38D3067914	EH38E1958858	dELS,CTCF-bound
chr19	46999084	46999327	EH38D3067916	EH38E1958860	dELS,CTCF-bound
chr19	47037337	47037588	EH38D3067959	EH38E1958889	dELS
chr19	47170485	47170686	EH38D3068099	EH38E1959002	dELS
chr19	47193266	47193509	EH38D3068120	EH38E1959023	dELS
chr19	47194577	47194728	EH38D3068122	EH38E1959025	dELS
chr19	47213084	47213401	EH38D3068137	EH38E1959039	dELS
chr19	47282227	47282513	EH38D3068236	EH38E1959130	dELS
chr19	47318068	47318320	EH38D3068274	EH38E1959163	dELS
chr19	47341770	47342012	EH38D3068292	EH38E1959180	dELS
chr19	47347754	47347934	EH38D3068295	EH38E1959183	pELS
chr19	47365498	47365812	EH38D3068314	EH38E1959198	dELS
chr19	47374441	47374603	EH38D3068321	EH38E1959205	dELS
chr19	47374803	47375153	EH38D3068322	EH38E1959206	dELS
chr19	47410748	47411097	EH38D3068355	EH38E1959230	dELS
chr19	47411734	47412065	EH38D3068357	EH38E1959232	dELS
chr19	47443457	47443643	EH38D3068388	EH38E1959261	dELS,CTCF-bound
chr19	47465430	47465751	EH38D3068405	EH38E1959274	dELS
chr19	47466598	47466752	EH38D3068406	EH38E1959275	DNase-H3K4me3
chr19	47503236	47503420	EH38D3068459	EH38E1959324	dELS
chr19	47523882	47524074	EH38D3068494	EH38E1959356	dELS,CTCF-bound
chr19	47536835	47537074	EH38D3068502	EH38E1959360	CTCF-only,CTCF-bound
chr19	47549342	47549687	EH38D3068513	EH38E1959368	dELS
chr19	47587848	47588091	EH38D3068542	EH38E1959390	dELS
chr19	47656483	47656807	EH38D3068621	EH38E1959464	dELS
chr19	47674432	47674670	EH38D3068646	EH38E1959487	dELS,CTCF-bound
chr19	47689816	47689990	EH38D3068655	EH38E1959492	dELS,CTCF-bound
chr19	47754737	47755011	EH38D3068718	EH38E1959550	pELS,CTCF-bound
chr19	47796466	47796742	EH38D3068762	EH38E1959589	CTCF-only,CTCF-bound
chr19	47831613	47831765	EH38D3068784	EH38E1959602	CTCF-only,CTCF-bound
chr19	47874651	47874823	EH38D3068807	EH38E1959616	CTCF-only,CTCF-bound
chr19	47879016	47879211	EH38D3068809	EH38E1959617	dELS
chr19	47977527	47977732	EH38D3068841	EH38E1959634	CTCF-only,CTCF-bound
chr19	47998808	47999150	EH38D3068850	EH38E1959637	DNase-H3K4me3
chr19	48009911	48010229	EH38D3068859	EH38E1959640	DNase-H3K4me3
chr19	48062698	48063022	EH38D3068882	EH38E1959647	pELS
chr19	48068661	48068971	EH38D3068886	EH38E1959650	CTCF-only,CTCF-bound
chr19	48132224	48132478	EH38D3068938	EH38E1959688	CTCF-only,CTCF-bound
chr19	48136312	48136490	EH38D3068941	EH38E1959691	dELS
chr19	48148747	48148948	EH38D3068949	EH38E1959694	dELS
chr19	48150279	48150517	EH38D3068952	EH38E1959696	dELS,CTCF-bound
chr19	48231423	48231681	EH38D3069015	EH38E1959748	pELS,CTCF-bound
chr19	48241843	48242189	EH38D3069022	EH38E1959753	pELS
chr19	48436649	48436846	EH38D3069232	EH38E1959932	dELS,CTCF-bound
chr19	48478648	48478867	EH38D3069286	EH38E1959976	dELS
chr19	48648164	48648483	EH38D3069512	EH38E1960176	dELS
chr19	48671658	48671986	EH38D3069528	EH38E1960190	pELS
chr19	48709417	48709618	EH38D3069558	EH38E1960216	CTCF-only,CTCF-bound
chr19	48768206	48768554	EH38D3069628	EH38E1960275	dELS
chr19	48783586	48783782	EH38D3069648	EH38E1960295	dELS
chr19	48785038	48785371	EH38D3069650	EH38E1960297	dELS
chr19	48888701	48889043	EH38D3069772	EH38E1960407	dELS
chr19	48905646	48905968	EH38D3069787	EH38E1960422	dELS
chr19	48914226	48914565	EH38D3069796	EH38E1960430	dELS
chr19	48923122	48923450	EH38D3069801	EH38E1960434	dELS,CTCF-bound
chr19	48923963	48924247	EH38D3069802	EH38E1960435	dELS
chr19	48943374	48943631	EH38D3069818	EH38E1960449	CTCF-only,CTCF-bound
chr19	48945474	48945815	EH38D3069822	EH38E1960450	dELS
chr19	48946483	48946780	EH38D3069823	EH38E1960451	dELS
chr19	48974587	48974863	EH38D3069868	EH38E1960493	dELS
chr19	49071060	49071334	EH38D3069951	EH38E1960561	pELS
chr19	49134775	49135024	EH38D3070023	EH38E1960622	dELS
chr19	49140059	49140250	EH38D3070029	EH38E1960626	dELS,CTCF-bound
chr19	49182992	49183296	EH38D3070084	EH38E1960663	dELS,CTCF-bound
chr19	49273708	49274043	EH38D3070154	EH38E1960710	pELS
chr19	49298413	49298735	EH38D3070166	EH38E1960715	CTCF-only,CTCF-bound
chr19	49393936	49394163	EH38D3070264	EH38E1960804	CTCF-only,CTCF-bound
chr19	49398549	49398740	EH38D3070274	EH38E1960808	dELS
chr19	49398882	49399225	EH38D3070275	EH38E1960809	dELS
chr19	49419338	49419571	EH38D3070299	EH38E1960828	CTCF-only,CTCF-bound
chr19	49586263	49586604	EH38D3070516	EH38E1961020	dELS
chr19	49595974	49596323	EH38D3070538	EH38E1961041	pELS
chr19	49655662	49655845	EH38D3070589	EH38E1961082	dELS
chr19	49655965	49656165	EH38D3070590	EH38E1961083	dELS
chr19	49661088	49661289	EH38D3070601	EH38E1961091	dELS,CTCF-bound
chr19	49686558	49686795	EH38D3070652	EH38E1961134	pELS
chr19	49828436	49828597	EH38D3070800	EH38E1961252	dELS
chr19	49936031	49936290	EH38D3070976	EH38E1961411	dELS
chr19	49936379	49936610	EH38D3070977	EH38E1961412	dELS
chr19	49941566	49941772	EH38D3070988	EH38E1961422	dELS
chr19	50041074	50041279	EH38D3071067	EH38E1961482	dELS,CTCF-bound
chr19	50197634	50197927	EH38D3071151	EH38E1961537	dELS,CTCF-bound
chr19	50290782	50291060	EH38D3071211	EH38E1961582	DNase-H3K4me3
chr19	50321994	50322335	EH38D3071238	EH38E1961599	dELS
chr19	50323399	50323610	EH38D3071240	EH38E1961600	dELS
chr19	50337038	50337374	EH38D3071270	EH38E1961628	dELS
chr19	50506377	50506668	EH38D3071464	EH38E1961790	dELS
chr19	50536243	50536452	EH38D3071501	EH38E1961817	dELS,CTCF-bound
chr19	50546854	50547183	EH38D3071512	EH38E1961826	dELS
chr19	50547849	50548155	EH38D3071514	EH38E1961828	dELS
chr19	50548467	50548753	EH38D3071515	EH38E1961829	dELS
chr19	50548812	50549151	EH38D3071516	EH38E1961830	dELS
chr19	50563633	50563942	EH38D3071544	EH38E1961848	dELS
chr19	50564927	50565257	EH38D3071546	EH38E1961850	dELS
chr19	50569393	50569680	EH38D3071557	EH38E1961861	pELS
chr19	50587137	50587324	EH38D3071563	EH38E1961864	CTCF-only,CTCF-bound
chr19	50661773	50662026	EH38D3071615	EH38E1961895	dELS,CTCF-bound
chr19	50708423	50708771	EH38D3071659	EH38E1961929	DNase-H3K4me3,CTCF-bound
chr19	50752504	50752749	EH38D3071710	EH38E1961977	dELS
chr19	50760953	50761161	EH38D3071717	EH38E1961982	dELS
chr19	50761189	50761347	EH38D3071718	EH38E1961983	dELS
chr19	50761603	50761909	EH38D3071719	EH38E1961984	dELS
chr19	50763572	50763761	EH38D3071721	EH38E1961986	dELS
chr19	50763795	50764092	EH38D3071722	EH38E1961987	dELS
chr19	50766794	50767077	EH38D3071726	EH38E1961989	dELS
chr19	50772945	50773269	EH38D3071731	EH38E1961992	dELS
chr19	50774877	50775218	EH38D3071734	EH38E1961994	DNase-H3K4me3
chr19	50785071	50785289	EH38D3071747	EH38E1962005	CTCF-only,CTCF-bound
chr19	50788562	50788811	EH38D3071749	EH38E1962006	CTCF-only,CTCF-bound
chr19	50812617	50812902	EH38D3071777	EH38E1962031	DNase-H3K4me3
chr19	50833126	50833396	EH38D3071793	EH38E1962046	pELS
chr19	50848358	50848668	EH38D3071806	EH38E1962056	dELS
chr19	50849874	50850190	EH38D3071807	EH38E1962057	dELS
chr19	50862332	50862590	EH38D3071819	EH38E1962068	dELS
chr19	50868842	50869183	EH38D3071820	EH38E1962069	dELS
chr19	50886318	50886668	EH38D3071836	EH38E1962083	pELS
chr19	50914516	50914816	EH38D3071860	EH38E1962106	CTCF-only,CTCF-bound
chr19	51003795	51003954	EH38D3071930	EH38E1962155	pELS
chr19	51052200	51052531	EH38D3071974	EH38E1962186	dELS
chr19	51068316	51068565	EH38D3071984	EH38E1962192	dELS
chr19	51074381	51074714	EH38D3071988	EH38E1962195	DNase-H3K4me3
chr19	51076743	51077080	EH38D3071990	EH38E1962197	dELS
chr19	51113200	51113374	EH38D3072028	EH38E1962227	dELS
chr19	51156416	51156660	EH38D3072083	EH38E1962262	pELS,CTCF-bound
chr19	51196238	51196582	EH38D3072115	EH38E1962279	DNase-H3K4me3
chr19	51250307	51250651	EH38D3072157	EH38E1962305	DNase-H3K4me3
chr19	51253165	51253395	EH38D3072162	EH38E1962309	dELS
chr19	51253445	51253786	EH38D3072163	EH38E1962310	dELS
chr19	51323903	51324064	EH38D3072223	EH38E1962342	dELS
chr19	51324135	51324479	EH38D3072224	EH38E1962343	dELS
chr19	51334954	51335258	EH38D3072236	EH38E1962349	dELS,CTCF-bound
chr19	51400798	51401099	EH38D3072314	EH38E1962419	dELS
chr19	51456632	51456883	EH38D3072358	EH38E1962453	pELS
chr19	51458348	51458603	EH38D3072359	EH38E1962454	PLS
chr19	51518188	51518380	EH38D3072414	EH38E1962494	DNase-H3K4me3,CTCF-bound
chr19	51598824	51599022	EH38D3072479	EH38E1962543	DNase-H3K4me3
chr19	51599037	51599320	EH38D3072480	EH38E1962544	PLS,CTCF-bound
chr19	51695041	51695294	EH38D3072545	EH38E1962598	pELS,CTCF-bound
chr19	51695322	51695611	EH38D3072546	EH38E1962599	pELS
chr19	51730264	51730573	EH38D3072593	EH38E1962636	DNase-H3K4me3,CTCF-bound
chr19	51733743	51734075	EH38D3072595	EH38E1962638	dELS
chr19	51741071	51741243	EH38D3072605	EH38E1962647	dELS
chr19	51746784	51747111	EH38D3072610	EH38E1962650	dELS,CTCF-bound
chr19	51779698	51780047	EH38D3072635	EH38E1962674	dELS,CTCF-bound
chr19	51791282	51791626	EH38D3072645	EH38E1962684	dELS
chr19	51791638	51791791	EH38D3072646	EH38E1962685	dELS,CTCF-bound
chr19	51913298	51913506	EH38D3072724	EH38E1962752	DNase-H3K4me3
chr19	51918187	51918537	EH38D3072727	EH38E1962755	DNase-H3K4me3
chr19	52002254	52002571	EH38D3072782	EH38E1962799	pELS
chr19	52015187	52015527	EH38D3072788	EH38E1962804	dELS
chr19	52108808	52109053	EH38D3072841	EH38E1962844	DNase-H3K4me3
chr19	52110730	52111077	EH38D3072842	EH38E1962845	PLS
chr19	52141274	52141567	EH38D3072856	EH38E1962856	pELS
chr19	52144485	52144677	EH38D3072860	EH38E1962859	DNase-H3K4me3
chr19	52207976	52208161	EH38D3072905	EH38E1962888	dELS
chr19	52209115	52209389	EH38D3072906	EH38E1962889	dELS
chr19	52215884	52216095	EH38D3072915	EH38E1962895	dELS
chr19	52226693	52226875	EH38D3072924	EH38E1962901	dELS
chr19	52228750	52228979	EH38D3072928	EH38E1962904	dELS
chr19	52257281	52257600	EH38D3072942	EH38E1962912	DNase-H3K4me3
chr19	52284055	52284376	EH38D3072962	EH38E1962927	dELS
chr19	52302103	52302256	EH38D3072978	EH38E1962941	pELS,CTCF-bound
chr19	52353831	52354127	EH38D3073010	EH38E1962960	dELS,CTCF-bound
chr19	52354968	52355299	EH38D3073011	EH38E1962961	dELS
chr19	52359987	52360301	EH38D3073012	EH38E1962962	dELS
